session_key,completed,gender,age_group,birth_country,resident_country,highest_qual,post_school_training_1,post_school_training_2,post_school_training_3,post_school_training_4,post_school_training_5,post_school_training_6,post_school_training_7,post_school_training_8,post_school_training_9,post_school_training_10,formally_taught_perl,formally_taught_other_os_language,other_os_language_taught,approx_annual_income,work_industries_1,work_industries_2,work_industries_3,work_industries_4,work_industries_5,work_industries_6,work_industries_7,work_industries_8,work_industries_9,work_industries_10,work_industries_11,work_industries_12,work_industries_13,work_industries_14,work_industries_15,work_industries_16,work_industries_17,work_industries_18,work_industries_19,work_industries_20,work_industries_21,work_industries_22,work_industries_23,work_industries_24,work_industries_25,work_industries_26,work_industries_27,work_industries_28,work_industries_29,work_industries_30,work_industries_31,work_industries_32,work_industries_33,work_industries_34,work_industries_35,work_industries_36,work_industries_37,work_industries_38,work_industries_39,programming_computers_for,programming_perl_for,work_proportion_programming_software_projects,work_proportion_programming_software_projects_not_writing_code,time_percentage_programming_perl,programming_in_spare_time,versions_of_perl_commonly_used_1,versions_of_perl_commonly_used_2,versions_of_perl_commonly_used_3,versions_of_perl_commonly_used_4,versions_of_perl_commonly_used_5,versions_of_perl_commonly_used_6,version_of_perl_used_most_frequently,os_used_programming_development_1,os_used_programming_development_2,os_used_programming_development_3,os_used_programming_development_4,os_used_programming_development_5,os_used_programming_development_6,os_used_programming_development_7,os_used_programming_development_8,os_used_programming_development_9,os_used_programming_development_10,os_used_programming_development_11,os_used_programming_development_12,os_used_programming_development_13,os_used_programming_development_14,os_used_programming_development_15,os_used_programming_development_16,os_used_programming_development_17,os_used_programming_development_18,os_used_programming_development_19,os_used_programming_development_20,os_used_programming_development_21,os_used_programming_development_22,os_used_programming_development_23,os_used_programming_development_24,os_used_programming_development_25,os_used_programming_development_26,os_used_programming_development_27,os_used_programming_development_28,os_used_programming_development_29,os_used_programming_development_30,os_used_programming_development_31,os_used_programming_development_32,os_used_programming_development_33,os_used_programming_development_34,os_used_programming_development_35,os_used_programming_development_36,os_used_programming_development_37,os_used_programming_development_38,os_used_programming_development_39,os_used_programming_development_40,os_used_programming_development_41,os_used_programming_development_42,os_used_programming_development_43,os_used_programming_development_44,os_used_programming_development_45,os_used_programming_development_46,os_used_programming_development_47,os_used_programming_development_48,os_used_programming_development_49,os_used_programming_development_50,os_used_programming_development_51,os_used_programming_development_52,os_used_programming_development_53,os_completed_projects_deployed_1,os_completed_projects_deployed_2,os_completed_projects_deployed_3,os_completed_projects_deployed_4,os_completed_projects_deployed_5,os_completed_projects_deployed_6,os_completed_projects_deployed_7,os_completed_projects_deployed_8,os_completed_projects_deployed_9,os_completed_projects_deployed_10,os_completed_projects_deployed_11,os_completed_projects_deployed_12,os_completed_projects_deployed_13,os_completed_projects_deployed_14,os_completed_projects_deployed_15,os_completed_projects_deployed_16,os_completed_projects_deployed_17,os_completed_projects_deployed_18,os_completed_projects_deployed_19,os_completed_projects_deployed_20,os_completed_projects_deployed_21,os_completed_projects_deployed_22,os_completed_projects_deployed_23,os_completed_projects_deployed_24,os_completed_projects_deployed_25,os_completed_projects_deployed_26,os_completed_projects_deployed_27,os_completed_projects_deployed_28,os_completed_projects_deployed_29,os_completed_projects_deployed_30,os_completed_projects_deployed_31,os_completed_projects_deployed_32,os_completed_projects_deployed_33,os_completed_projects_deployed_34,os_completed_projects_deployed_35,os_completed_projects_deployed_36,os_completed_projects_deployed_37,os_completed_projects_deployed_38,os_completed_projects_deployed_39,os_completed_projects_deployed_40,os_completed_projects_deployed_41,os_completed_projects_deployed_42,os_completed_projects_deployed_43,os_completed_projects_deployed_44,os_completed_projects_deployed_45,os_completed_projects_deployed_46,os_completed_projects_deployed_47,os_completed_projects_deployed_48,os_completed_projects_deployed_49,os_completed_projects_deployed_50,os_completed_projects_deployed_51,os_completed_projects_deployed_52,os_completed_projects_deployed_53,win_os_perl_distro_1,win_os_perl_distro_2,win_os_perl_distro_3,win_os_perl_distro_4,win_os_perl_distro_best,language_1,language_2,language_3,language_4,language_5,where_perl_belongs_in_list
ziDltwLsQOCpPz34lHdCOw==,,1,4,Germany,Germany,4,1,0,1,0,0,0,0,1,0,0,2,3,javascript,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
zh8zr-WCQgW-su59kk5zuw==,1274475291,1,5,Germany,Germany,4,0,0,0,0,0,0,0,0,0,0,1,5,C / C++,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,4,4,3,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C++,PHP,Java,,,1
zh0fYDbvS7WEqU9XFokXew==,1274412278,1,4,United States,United States,3,1,0,0,0,0,0,1,0,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,3,3,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,javascript,sql,xslt,java,,1
zgnTyWWKRBSvUEmKtawSzQ==,,1,4,France,France,3,1,0,0,0,0,0,0,0,0,0,1,2,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,5,3,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,bash,javascript,,,,1
zfcWD9EYSG-3XeEjDk0cjQ==,1274782693,1,6,Austria,Austria,4,0,0,0,0,0,0,0,1,0,0,1,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,1,2,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,html,powershell,vbscript,php,fortran,2
zeahSqS_Tk2pHdsPipjsvQ==,1274341040,1,3,France,France,4,0,0,0,0,0,0,0,0,0,0,3,3,python,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PHP,java,,,,1
zdxVTb76T7qlmJXcLCiXUQ==,1274452978,1,3,"Korea, Republic of","Korea, Republic of",4,1,0,0,0,1,0,0,0,0,0,5,1,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,4,4,0,0,0,1,1,1,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Java,PHP,Javascript,C,,2
zd4XnJ5iRNmfK7PPU_KoCw==,1274369791,1,4,United States,United States,4,0,0,0,0,1,0,0,1,0,0,1,4,"C, C++, Java",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,5,2,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,1
zc6szDa6To67pFoepp4efA==,1275500588,1,6,United States,United States,4,1,0,0,1,0,0,0,0,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,4,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C,java,C++,,,1
zbD_3rPUTYSvBoolIK8ykQ==,1274904916,1,5,Germany,Germany,4,1,0,0,0,1,0,1,0,0,0,1,4,"Scheme, Smalltalk, Common Lisp, ML, Prolog, Miranda, Haskell",4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,5,4,4,1,2,1,0,0,1,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,python,php5,php4,c,objective c,5
zX3rbO66QDeRtcBJcbnbyw==,1274352708,1,4,Australia,Spain,3,0,0,0,1,0,0,0,0,0,1,1,1,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,1,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,ruby,objective c,c,bash,,6
zWnmkYkXSMKGmMBVoX9dHg==,1274848080,1,3,USA,USA,4,1,0,0,0,0,0,0,0,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,javascript,bash,java,php,,1
zWZGW9GzSnOUd2oLvjdgiQ==,1274791263,1,3,România,România,4,0,0,0,1,0,0,0,0,0,0,1,4,php,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,4,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,c,java,csh,bash,erlang,1
zVDERnyPT4WVGXJ6AXWEZg==,1275307668,1,2,China,China,3,1,0,0,1,1,0,0,1,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5,5,0,0,0,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,C,Shell,PHP,C#,Java,1
zU7DOBb5QCicNFk6253BDg==,1274710993,1,4,US,US,3,1,0,0,0,0,0,0,0,0,0,2,1,,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,5,5,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,javascript,,,,,1
zSg9T9p6QeSL8PDy0hyMeQ==,,1,4,USA,USA,1,0,0,0,0,1,0,0,0,0,0,1,3,Java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
zS-Ywc4ARO2xlCzpdWZw0g==,1274663131,2,4,USA,Australia,3,1,0,0,0,0,0,0,0,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,5,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,javascript,python,,,,1
zRpgFCaJT-aAq7OwGh7YSg==,,1,3,England,England,2,1,0,0,0,0,0,0,0,0,0,1,1,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,1,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PHP,Javascript,Java,C++,python,3
zQxkKaz3SoWi-bw8vryv5g==,,1,4,USA,USA,1,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
zPdoqSYFRDW3-3YiOGHxQA==,1274570525,1,4,Germany,Germany,2,1,0,0,0,0,0,0,1,0,0,1,3,PHP,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,2,1,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,C#,c++,VB.NET,ruby,php,6
zPSCXh-uR5ixc0Z4fkHG3w==,1274394952,1,3,Britain,Britain,1,0,0,0,0,0,0,0,0,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4,5,3,5,4,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Shell,SQL,JavaScript,C,Scheme,1
zOpTNk3YRmyznRiXHjPsCQ==,,1,5,china,Canada,4,0,0,0,0,0,0,1,0,0,1,1,1,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,3,3,2,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
zO4R6sBkTBW1AlvWSZfzBA==,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
zNzbiH5GQ6O1VqFDQDjZ9w==,,1,3,Canada,Canada,1,0,0,0,0,0,0,1,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,4,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C,Python,,,,6
zNbRmDN0RyCQTZoVAL7e3g==,,1,4,United Kingdom,United Kingdom,2,1,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,1,5,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,php,python,,,,1
zKgMSaK5SmiyoA8UFygmEA==,1275037041,1,4,France,Switzerland,4,0,0,0,0,1,0,0,0,0,0,1,1,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,3,2,4,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,python,,,,,1
zFc1tzu3Rj2xJZUuMMvWxQ==,1274348846,1,4,USA,Scotland,1,1,0,0,0,0,0,0,0,0,0,1,1,,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,3,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,javascript,bash,python,,,1
zCv3uD5ZSv2fT4idKdp7tA==,1274365821,1,3,United States,United States,3,1,0,0,0,0,0,1,0,0,0,1,1,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,1,5,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,java,ruby,perl,bash,,1
zBxGkp8RTBGeIGAs-8xF3g==,1274398476,1,5,US,US,4,0,0,0,0,0,0,0,1,0,0,1,1,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,4,2,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Verilog,VHDL,C,,,3
