"","versions_of_perl_commonly_used_5.4","versions_of_perl_commonly_used_5.0005","versions_of_perl_commonly_used_5.6","versions_of_perl_commonly_used_5.8","versions_of_perl_commonly_used_5.10","versions_of_perl_commonly_used_5.12","version_of_perl_used_most_frequently"
"3096",0,0,0,0,1,0,5
"3097",0,0,0,0,0,0,NA
"3098",0,0,0,0,1,0,5
"3099",0,0,0,1,1,0,4
"3100",0,0,1,1,0,0,4
"3101",0,0,0,0,0,0,5
"3102",0,0,0,0,1,1,5
"3103",0,0,1,1,0,0,4
"3104",0,0,0,0,1,0,5
"3105",0,0,0,0,0,0,NA
"3106",0,0,0,1,1,0,4
"3107",0,0,0,0,0,0,NA
"3108",0,0,0,1,1,0,5
"3109",0,0,0,1,1,0,5
"3110",0,0,0,0,1,0,5
"3111",0,0,0,1,1,0,5
"3112",0,0,0,1,1,0,5
"3113",0,0,1,0,0,0,3
"3114",0,0,0,1,1,0,4
"3115",0,0,1,1,1,0,4
"3116",0,0,0,1,1,0,5
"3117",0,0,0,0,0,0,NA
"3118",0,0,0,1,1,0,4
"3119",0,0,0,0,0,0,NA
"3120",0,0,0,0,0,0,NA
"3121",0,0,0,1,1,0,4
"3122",0,0,0,0,0,0,5
"3123",0,0,0,1,1,0,4
"3124",0,0,0,0,1,1,5
"3125",0,0,1,1,0,0,4
"3126",0,0,0,1,0,0,4
"3127",0,0,0,1,1,0,5
"3128",0,0,0,0,0,0,NA
"3129",0,0,0,0,0,0,NA
"3130",0,0,0,1,0,1,4
"3131",0,0,0,0,1,0,5
"3132",0,0,0,0,0,0,NA
"3133",0,0,0,1,1,1,5
"3134",0,0,0,0,0,0,NA
"3135",0,0,0,1,0,0,4
"3136",0,0,1,1,0,0,4
"3137",0,0,1,1,0,0,5
"3138",0,0,0,0,0,0,NA
"3139",0,1,0,0,0,0,2
"3140",0,0,0,0,0,0,NA
"3141",0,0,0,1,1,1,5
"3142",0,0,0,1,1,0,4
"3143",0,0,0,1,1,0,5
"3144",0,0,0,1,1,0,4
"3145",0,0,0,1,1,1,4
"3146",0,0,0,0,0,0,NA
"3147",0,0,0,1,0,0,4
"3148",0,0,0,1,1,0,4
"3149",0,0,1,1,0,0,4
"3150",0,0,0,0,0,0,NA
"3151",0,0,0,0,0,1,6
"3152",0,0,1,0,0,0,3
"3153",0,0,0,1,0,0,4
"3154",0,0,0,0,0,0,NA
"3155",0,0,1,0,0,0,3
"3156",0,0,0,0,0,0,NA
"3157",0,0,0,1,0,0,4
"3158",0,0,0,1,1,0,4
"3159",0,0,0,1,0,1,4
"3160",0,0,0,1,1,0,5
"3161",0,0,0,0,0,0,NA
"3162",0,0,0,1,0,0,4
"3163",0,0,0,1,1,0,5
"3164",0,0,0,0,0,0,NA
"3165",0,0,0,1,1,0,4
"3166",0,0,0,0,1,0,5
"3167",0,0,0,0,0,0,NA
"3168",0,0,0,0,1,0,5
"3169",0,0,0,0,0,0,NA
"3170",0,0,0,1,0,0,4
"3171",0,0,0,1,0,0,4
"3172",0,0,0,1,1,0,5
"3173",0,0,0,0,0,0,NA
"3174",0,0,1,0,0,0,3
"3175",0,0,0,0,0,0,NA
"3176",0,0,0,0,1,1,6
"3177",0,0,0,1,1,1,5
"3178",0,0,0,0,0,0,NA
"3179",0,0,0,1,0,0,4
"3180",0,0,0,1,1,1,6
"3181",0,0,0,0,1,0,6
"3182",0,0,0,0,1,0,5
"3183",0,0,0,1,0,0,4
"3184",0,0,0,0,1,0,5
"3185",0,0,0,0,0,0,NA
"3186",0,0,0,1,0,0,4
"3187",0,0,1,1,1,0,4
"3188",0,0,0,1,0,0,4
"3189",0,0,0,1,1,0,4
"3190",0,0,0,1,1,0,5
"3191",0,0,0,0,0,0,NA
"3192",0,0,0,1,1,0,4
"3193",0,0,0,1,0,0,4
"3194",0,0,0,0,0,1,6
"3195",0,0,0,1,1,0,5
"3196",0,0,1,1,0,0,4
"3197",0,0,0,0,0,0,NA
"3198",0,0,0,0,0,0,NA
"3199",0,0,0,1,1,0,5
"3200",0,0,0,1,1,0,5
"3201",0,0,0,1,1,1,5
"3202",0,0,0,0,1,0,5
"3203",0,1,1,1,1,0,5
"3204",0,0,0,0,1,0,5
"3205",0,0,0,1,1,0,5
"3206",0,0,1,1,0,0,4
"3207",0,0,0,0,0,0,NA
"3208",0,0,0,0,1,0,5
"3209",0,0,1,1,0,0,4
"3210",0,0,0,0,1,1,5
"3211",0,0,0,1,1,0,5
"3212",0,0,0,0,0,0,NA
"3213",1,0,0,0,1,1,5
"3214",0,0,0,1,1,0,5
"3215",0,0,0,0,0,0,NA
"3216",0,0,0,0,1,0,5
"3217",0,0,0,0,0,1,6
"3218",0,0,0,1,1,0,5
"3219",0,0,0,0,0,0,NA
"3220",0,0,0,0,0,0,NA
"3221",0,0,0,1,1,0,5
"3222",0,0,0,1,0,0,4
"3223",0,0,0,0,0,0,NA
"3224",0,0,0,1,0,1,4
"3225",0,0,0,1,0,0,4
"3226",0,0,0,1,1,0,5
"3227",0,0,0,0,1,0,5
"3228",0,0,0,0,0,0,NA
"3229",0,0,0,0,0,0,NA
"3230",0,0,0,1,1,0,5
"3231",0,0,0,0,1,0,5
"3232",0,0,0,1,1,1,5
"3233",0,0,0,0,0,0,NA
"3234",0,0,0,0,0,0,NA
"3235",0,0,1,1,0,0,5
"3236",0,0,0,1,1,0,5
"3237",0,0,0,1,0,0,4
"3238",0,0,0,1,1,0,5
"3239",0,0,0,0,0,0,NA
"3240",0,0,0,0,1,0,5
"3241",0,0,0,0,1,0,5
"3242",0,0,0,1,1,0,4
"3243",0,0,0,1,1,1,5
"3244",0,0,0,0,1,0,5
"3245",0,0,0,1,1,0,5
"3246",0,0,0,1,0,0,4
"3247",0,0,0,1,0,0,4
"3248",0,0,0,0,0,0,NA
"3249",0,0,0,0,0,1,6
"3250",0,0,0,1,0,0,4
"3251",0,0,0,1,0,0,4
"3252",0,0,0,1,1,1,4
"3253",0,0,0,1,1,0,4
"3254",0,0,0,0,1,0,5
"3255",0,0,0,0,0,0,NA
"3256",0,0,0,1,0,0,4
"3257",0,0,1,1,0,0,4
"3258",0,0,1,0,0,0,3
"3259",0,0,1,1,0,0,4
"3260",0,0,0,1,1,1,5
"3261",0,0,0,1,1,0,5
"3262",0,0,0,0,1,0,5
"3263",0,0,0,1,1,0,5
"3264",0,0,1,1,0,0,4
"3265",0,0,1,1,0,0,4
"3266",0,0,0,1,1,0,4
"3267",0,0,0,1,0,0,4
"3268",0,0,0,0,1,1,5
"3269",1,1,1,0,0,0,NA
"3270",0,0,0,1,0,0,4
"3271",0,0,0,0,0,0,NA
"3272",0,0,0,1,0,0,4
"3273",0,0,0,1,0,0,4
"3274",0,0,0,0,0,0,NA
"3275",0,0,0,1,1,0,4
"3276",0,0,1,1,1,0,4
"3277",0,0,0,0,1,0,5
"3278",0,0,0,0,1,0,5
"3279",0,0,0,1,1,0,4
"3280",0,0,0,0,1,0,5
"3281",0,0,0,1,1,0,5
"3282",0,0,0,0,0,0,NA
"3283",0,0,0,0,0,0,NA
"3284",0,0,0,1,1,0,5
"3285",0,0,0,1,0,0,5
"3286",0,0,0,1,1,0,5
"3287",0,0,0,1,0,0,4
"3288",0,0,0,0,0,0,NA
"3289",0,0,0,1,1,0,5
"3290",0,0,1,1,0,0,3
"3291",0,0,0,1,1,0,5
"3292",0,1,0,0,0,0,4
"3293",0,0,0,0,1,0,5
"3294",0,0,0,1,0,0,4
"3295",0,0,0,1,1,0,4
"3296",0,0,0,0,0,0,NA
"3297",0,0,0,1,0,1,4
"3298",0,0,0,0,1,0,5
"3299",0,0,0,0,0,1,6
"3300",0,0,0,0,0,0,NA
"3301",0,0,1,1,0,0,4
"3302",0,0,0,1,1,0,4
"3303",0,0,0,1,1,0,4
"3304",0,0,0,0,0,0,NA
"3305",0,0,0,1,0,0,4
"3306",0,0,1,1,1,0,4
"3307",0,0,1,1,1,0,5
"3308",0,0,0,0,1,1,5
"3309",0,0,0,1,1,0,4
"3310",0,0,0,1,0,1,6
"3311",0,0,1,1,0,0,4
"3312",0,0,0,0,0,0,NA
"3313",0,0,0,0,0,1,6
"3314",0,0,0,0,0,0,NA
"3315",0,0,0,1,0,0,4
"3316",0,0,0,1,0,0,4
"3317",0,1,0,1,1,0,5
"3318",0,0,0,1,0,0,4
"3319",0,0,0,1,1,0,5
"3320",1,0,0,0,0,0,1
"3321",0,0,0,0,1,0,5
"3322",0,0,0,1,1,1,5
"3323",0,0,0,1,1,0,4
"3324",1,0,0,0,0,0,1
"3325",0,0,0,1,1,0,4
"3326",0,0,0,0,1,0,5
"3327",1,0,1,1,0,0,3
"3328",0,0,0,1,1,0,5
"3329",0,0,0,0,0,1,6
"3330",0,0,0,0,0,0,NA
"3331",0,0,0,0,0,1,6
"3332",0,0,0,1,0,0,4
"3333",0,0,0,0,0,0,NA
"3334",0,0,0,0,0,0,NA
"3335",0,0,1,1,0,0,4
"3336",0,0,0,1,1,0,5
"3337",0,0,1,1,1,0,5
"3338",0,0,0,0,1,1,5
"3339",0,0,0,0,0,0,NA
"3340",0,0,0,0,0,0,NA
"3341",0,0,0,0,1,0,5
"3342",0,0,0,1,1,0,5
"3343",0,0,0,0,0,0,NA
"3344",0,0,0,0,0,0,NA
"3345",0,0,0,1,1,0,6
"3346",0,0,1,1,0,0,3
"3347",0,0,0,1,0,0,4
"3348",0,0,0,1,0,0,4
"3349",0,0,0,0,0,1,6
"3350",0,0,0,0,0,0,NA
"3351",0,1,1,0,0,0,3
"3352",0,0,0,1,0,0,4
"3353",0,0,0,1,1,0,5
"3354",0,0,0,1,0,0,4
"3355",0,0,0,1,0,0,4
"3356",0,0,0,1,1,0,4
"3357",0,0,0,1,1,0,4
"3358",0,0,0,1,1,0,5
"3359",0,0,0,0,0,0,NA
"3360",0,0,0,0,0,0,NA
"3361",0,0,0,1,1,0,4
"3362",0,0,0,1,0,0,4
"3363",0,0,0,0,0,0,NA
"3364",0,0,1,1,0,0,4
"3365",0,0,0,1,1,0,5
"3366",0,0,0,1,1,0,5
"3367",0,0,0,0,0,0,NA
"3368",0,0,0,1,1,0,4
"3369",0,0,0,0,0,0,NA
"3370",0,0,0,1,1,0,5
"3371",0,0,1,1,1,0,5
"3372",0,0,0,1,1,0,4
"3373",0,0,0,1,0,0,4
"3374",0,0,0,1,0,0,4
"3375",0,0,0,1,1,0,5
"3376",0,0,0,0,0,0,NA
"3377",0,0,0,0,1,1,6
"3378",0,0,0,1,1,0,4
"3379",0,0,0,0,0,0,NA
"3380",0,0,0,1,1,0,5
"3381",0,0,0,1,1,0,5
"3382",0,0,0,0,0,0,NA
"3383",0,0,0,1,1,1,5
"3384",0,0,1,1,1,0,4
"3385",0,0,1,0,0,0,3
"3386",0,0,0,0,0,1,5
"3387",0,0,1,1,1,0,4
"3388",0,0,0,0,0,0,NA
"3389",0,0,0,1,1,0,4
"3390",1,0,0,1,1,0,4
"3391",0,0,0,0,0,0,NA
"3392",0,0,0,0,0,0,NA
"3393",0,0,0,1,1,0,5
"3394",0,0,0,1,1,0,5
"3395",0,0,0,1,1,0,4
"3396",0,0,0,1,1,0,5
"3397",0,0,0,0,0,0,NA
"3398",0,0,0,0,1,1,5
"3399",0,0,0,1,1,0,4
"3400",0,1,0,0,0,0,2
"3401",0,0,0,0,0,0,NA
"3402",0,0,0,1,1,0,5
"3403",0,0,0,0,0,0,NA
"3404",0,0,0,1,1,0,5
"3405",0,0,0,1,1,0,5
"3406",0,0,0,0,0,0,NA
"3407",0,0,0,1,0,0,4
"3408",0,0,0,0,1,0,5
"3409",0,0,0,0,1,0,5
"3410",0,0,1,1,0,0,3
"3411",0,0,0,1,1,0,4
"3412",0,0,0,1,1,0,5
"3413",0,1,1,1,0,0,4
"3414",0,0,0,1,1,1,5
"3415",0,0,0,0,1,1,5
"3416",0,0,0,1,1,0,5
"3417",0,0,0,0,0,0,NA
"3418",0,0,0,1,1,0,4
"3419",1,0,1,0,0,0,3
"3420",0,0,0,1,1,0,4
"3421",0,0,0,1,1,1,6
"3422",0,0,0,1,1,1,5
"3423",0,0,0,1,1,0,4
"3424",0,1,0,0,0,0,2
"3425",0,0,0,0,0,0,NA
"3426",0,0,1,1,1,1,5
"3427",0,0,0,0,0,0,NA
"3428",0,0,0,0,1,1,6
"3429",0,0,0,1,1,0,5
"3430",0,0,0,0,1,1,5
"3431",0,0,0,0,0,0,NA
"3432",0,0,0,1,1,0,5
"3433",0,0,0,1,1,0,5
"3434",0,0,0,0,1,0,5
"3435",0,0,0,1,0,0,4
"3436",0,0,1,1,0,0,4
"3437",0,0,0,1,1,0,5
"3438",0,0,0,1,1,1,5
"3439",0,0,0,0,1,0,5
"3440",0,0,1,1,1,0,5
"3441",0,0,0,1,1,0,5
"3442",0,0,0,1,1,0,4
"3443",0,0,0,1,1,0,5
"3444",0,0,0,0,0,0,NA
"3445",0,0,0,1,1,0,5
"3446",0,0,0,0,0,0,NA
"3447",0,0,0,0,1,0,5
"3448",0,0,0,0,1,0,5
"3449",0,0,0,0,0,0,NA
"3450",0,0,0,1,1,0,4
"3451",0,0,0,0,0,0,NA
"3452",0,0,1,0,1,0,3
"3453",0,0,0,1,1,0,5
"3454",0,0,0,1,1,0,4
"3455",0,0,0,1,1,0,5
"3456",0,0,0,0,0,0,NA
"3457",0,0,0,1,0,0,4
"3458",0,0,1,1,0,0,4
"3459",0,0,0,1,1,0,5
"3460",0,0,0,1,1,0,5
"3461",0,0,0,0,0,0,NA
"3462",0,0,0,0,1,0,5
"3463",0,0,0,1,0,0,NA
"3464",0,1,1,1,0,0,3
"3465",0,0,0,0,0,0,NA
"3466",0,0,0,1,1,0,4
"3467",0,0,0,1,1,1,4
"3468",0,0,0,0,1,1,6
"3469",0,0,0,1,1,1,5
"3470",0,0,0,1,0,1,6
"3471",0,0,1,1,1,0,5
"3472",0,0,0,1,1,1,5
"3473",0,0,0,1,1,1,6
"3474",0,0,0,0,0,0,NA
"3475",0,0,0,1,1,0,5
"3476",0,0,0,1,1,0,5
"3477",0,0,1,1,1,0,5
"3478",0,0,0,1,1,0,5
"3479",0,0,1,1,1,0,5
"3480",0,0,0,1,1,0,4
"3481",1,0,1,1,1,0,4
"3482",0,0,0,0,1,1,5
"3483",0,0,0,0,0,0,NA
"3484",0,0,0,1,0,0,4
"3485",0,0,0,1,1,0,4
"3486",1,0,0,0,0,0,1
"3487",0,0,0,0,1,0,5
"3488",0,0,0,1,1,0,4
"3489",0,0,0,1,1,0,5
"3490",0,0,0,0,0,0,NA
"3491",0,0,0,1,1,0,4
"3492",0,0,0,1,1,1,5
"3493",0,0,0,0,0,0,NA
"3494",0,0,0,1,0,0,4
"3495",0,0,0,0,0,0,NA
"3496",0,0,0,0,0,1,6
"3497",0,0,0,1,1,0,4
"3498",0,0,0,0,0,0,NA
"3499",0,0,0,0,0,0,NA
"3500",0,0,0,0,0,0,NA
"3501",0,0,0,0,0,0,NA
"3502",0,0,0,0,0,0,NA
"3503",0,0,0,1,0,0,4
"3504",0,0,0,0,0,1,6
"3505",0,0,0,1,0,0,4
"3506",0,0,0,1,1,1,5
"3507",0,0,0,0,1,1,6
"3508",0,0,0,0,1,0,5
"3509",0,0,0,1,0,0,4
"3510",0,0,0,0,1,1,5
"3511",0,0,0,1,0,0,4
"3512",0,0,0,0,0,0,NA
"3513",0,0,0,0,0,0,NA
"3514",0,0,0,0,1,0,5
"3515",0,0,1,1,1,0,4
"3516",0,1,1,1,0,0,4
"3517",0,0,0,0,1,0,5
"3518",0,0,1,1,0,0,4
"3519",0,0,0,1,0,0,4
"3520",0,0,0,0,0,0,NA
"3521",0,0,0,0,1,0,5
"3522",0,0,0,1,0,0,4
"3523",0,0,0,1,1,0,5
"3524",0,0,0,1,1,1,6
"3525",0,0,0,0,0,0,NA
"3526",0,0,0,0,1,0,5
"3527",0,0,0,1,0,0,4
"3528",0,0,0,1,0,0,4
"3529",0,0,0,0,0,0,NA
"3530",0,0,1,1,0,0,4
"3531",0,0,0,0,0,0,NA
"3532",0,0,1,1,0,0,4
"3533",0,0,0,1,0,0,4
"3534",0,0,0,0,0,0,NA
"3535",0,0,0,0,1,1,6
"3536",0,0,0,1,0,0,4
"3537",0,0,0,1,1,0,NA
"3538",0,0,0,0,0,0,NA
"3539",0,0,0,1,0,1,4
"3540",0,0,0,0,0,1,6
"3541",0,0,0,1,1,0,5
"3542",0,0,0,1,1,0,5
"3543",0,0,0,0,1,0,5
"3544",0,0,0,1,1,1,6
"3545",0,1,1,0,1,0,5
"3546",0,0,0,1,1,0,4
"3547",0,0,0,1,1,0,4
"3548",0,0,0,0,1,1,5
"3549",0,0,0,0,1,0,5
"3550",0,0,0,1,0,0,4
"3551",0,0,0,0,1,1,5
"3552",0,0,0,1,1,1,5
"3553",0,0,1,0,1,0,5
"3554",0,0,1,1,1,0,5
"3555",0,0,0,0,0,0,NA
"3556",0,0,0,1,0,0,4
"3557",0,0,0,0,0,0,NA
"3558",0,0,0,1,1,0,4
"3559",0,0,0,0,1,0,5
"3560",0,0,0,0,1,1,6
"3561",0,0,0,1,0,0,4
"3562",0,0,0,1,0,0,4
"3563",0,0,0,1,0,0,5
"3564",0,0,0,1,0,0,4
"3565",0,0,0,0,0,1,6
"3566",0,0,0,1,1,0,4
"3567",0,0,0,1,0,0,4
"3568",0,0,1,1,0,0,4
"3569",0,0,0,0,0,0,NA
"3570",0,0,0,0,0,0,NA
"3571",0,0,0,0,0,0,NA
"3572",0,0,0,1,0,0,4
"3573",0,0,0,0,0,0,NA
"3574",0,0,0,1,1,0,5
"3575",0,0,0,0,1,0,5
"3576",1,1,0,0,0,0,2
"3577",0,0,0,1,1,0,5
"3578",1,0,0,0,0,0,1
"3579",0,0,0,0,1,0,5
"3580",0,0,0,1,0,1,6
"3581",0,0,0,0,1,0,5
"3582",0,0,0,1,1,1,6
"3583",0,0,0,0,0,0,NA
"3584",0,0,0,0,0,0,NA
"3585",0,0,0,1,1,0,4
"3586",0,0,0,1,1,0,5
"3587",0,0,0,0,0,0,NA
"3588",0,0,0,1,1,0,5
"3589",0,0,0,1,0,0,4
"3590",0,0,0,0,1,0,5
"3591",0,0,0,1,1,0,5
"3592",0,0,0,1,1,0,5
"3593",0,0,0,1,1,0,4
"3594",0,0,0,0,0,0,NA
"3595",0,0,0,0,1,1,5
"3596",0,0,0,1,1,0,5
"3597",0,0,0,1,1,0,6
"3598",0,0,0,1,0,0,5
"3599",0,0,1,1,1,0,4
"3600",0,0,0,0,0,0,NA
"3601",0,0,0,0,1,1,6
"3602",0,0,0,1,0,0,4
"3603",0,0,1,1,0,0,4
"3604",0,0,0,0,0,0,NA
"3605",0,0,0,1,0,0,4
"3606",0,0,0,0,1,0,5
"3607",0,0,1,1,0,0,3
"3608",0,0,0,0,0,0,NA
"3609",0,0,0,0,0,0,NA
"3610",0,0,0,1,1,0,5
"3611",0,0,0,1,1,0,5
"3612",0,0,0,1,0,0,4
"3613",0,0,0,0,0,0,NA
"3614",1,1,1,1,1,1,6
"3615",0,0,1,1,1,0,5
"3616",0,0,0,1,1,0,4
"3617",0,0,0,1,0,0,4
"3618",0,0,1,1,0,0,4
"3619",0,0,0,1,0,0,4
"3620",0,1,0,0,0,0,2
"3621",0,0,0,1,1,0,5
"3622",0,0,0,1,0,0,5
"3623",0,0,0,0,0,0,NA
"3624",0,0,0,1,1,0,5
"3625",0,0,0,0,0,0,NA
"3626",0,0,0,1,1,0,4
"3627",0,0,0,1,1,0,4
"3628",0,0,0,1,1,0,5
"3629",0,0,1,0,0,0,3
"3630",0,0,1,1,0,0,4
"3631",0,0,0,1,0,0,4
"3632",0,0,0,1,0,0,4
"3633",0,0,0,0,1,1,5
"3634",0,0,0,0,0,1,6
"3635",0,0,0,0,0,0,NA
"3636",0,0,0,1,1,0,5
"3637",0,0,0,1,0,0,4
"3638",0,0,0,1,1,0,4
"3639",0,0,0,0,0,1,6
"3640",0,0,0,0,1,0,5
"3641",0,0,0,1,1,0,4
"3642",0,0,0,1,1,0,4
"3643",0,0,0,1,1,0,5
"3644",0,0,0,0,0,0,NA
"3645",0,0,0,1,1,0,5
"3646",0,0,0,0,1,0,5
"3647",0,0,1,0,0,0,3
"3648",0,0,0,1,1,0,5
"3649",0,0,0,0,1,1,5
"3650",1,0,0,0,0,0,1
"3651",0,0,0,1,1,1,5
"3652",0,1,1,1,1,0,5
"3653",0,0,0,1,1,0,5
"3654",0,1,0,0,1,0,5
"3655",0,0,0,0,0,0,NA
"3656",0,0,0,0,1,0,5
"3657",0,0,0,0,0,0,NA
"3658",0,0,0,0,1,0,5
"3659",0,0,0,1,1,0,5
"3660",0,0,0,0,0,0,NA
"3661",0,0,1,0,1,0,3
"3662",1,1,1,1,1,0,5
"3663",0,0,0,0,0,0,NA
"3664",0,0,0,0,0,0,NA
"3665",0,0,0,1,1,0,4
"3666",0,0,0,0,1,1,6
"3667",0,0,0,1,1,0,5
"3668",0,0,0,0,1,1,5
"3669",0,0,0,0,0,0,NA
"3670",0,0,0,0,0,0,NA
"3671",0,0,0,1,1,0,5
"3672",0,0,0,0,1,0,5
"3673",0,0,0,0,1,1,6
"3674",0,0,1,1,0,0,4
"3675",0,0,1,1,0,0,3
"3676",1,1,1,0,0,0,3
"3677",0,0,0,0,1,0,5
"3678",0,0,0,0,1,0,5
"3679",0,0,0,0,1,0,5
"3680",0,0,0,0,1,1,6
"3681",0,0,0,1,1,0,4
"3682",0,0,0,1,1,0,5
"3683",0,0,1,1,1,0,5
"3684",0,0,0,0,0,0,NA
"3685",0,0,0,0,0,0,NA
"3686",0,0,0,1,1,0,5
"3687",0,0,0,1,1,0,5
"3688",0,0,0,0,1,0,5
"3689",0,0,0,0,0,0,NA
"3690",0,0,0,0,0,0,NA
"3691",0,0,0,1,1,0,4
"3692",0,0,0,1,1,0,5
"3693",0,0,0,1,1,1,4
"3694",0,0,0,1,1,0,4
"3695",0,0,0,0,1,0,5
"3696",0,0,0,1,1,0,5
"3697",0,0,0,1,0,0,4
"3698",0,0,0,1,1,0,4
"3699",0,0,0,1,1,0,4
"3700",0,0,0,1,0,0,4
"3701",0,0,0,0,1,1,6
"3702",0,0,0,1,0,0,4
"3703",0,0,0,1,0,0,4
"3704",0,0,1,0,0,0,3
"3705",0,0,0,0,0,0,NA
"3706",0,0,1,0,0,1,6
"3707",0,0,0,1,1,1,4
"3708",0,0,0,1,1,0,5
"3709",0,0,0,0,0,0,NA
"3710",0,0,0,0,1,0,5
"3711",0,0,1,1,0,0,4
"3712",0,0,0,0,0,0,NA
"3713",0,0,0,0,1,0,5
"3714",0,0,0,0,1,0,5
"3715",0,0,0,1,1,0,5
"3716",0,0,0,1,0,0,4
"3717",0,0,0,1,1,0,5
"3718",0,0,0,0,0,0,NA
"3719",0,0,0,0,0,0,NA
"3720",0,0,0,1,0,0,4
"3721",0,0,0,0,0,0,NA
"3722",0,0,0,1,0,0,4
"3723",1,0,0,0,0,0,1
"3724",0,0,0,1,1,0,5
"3725",1,0,1,0,0,0,3
"3726",0,0,0,1,1,0,4
"3727",0,0,0,0,0,0,NA
"3728",0,0,0,0,1,0,5
"3729",0,0,0,1,1,1,5
"3730",0,0,0,1,1,1,5
"3731",0,0,0,1,0,0,4
"3732",0,0,0,0,1,1,6
"3733",0,0,0,1,1,0,5
"3734",0,0,0,1,0,0,4
"3735",0,0,0,1,1,0,4
"3736",0,0,0,1,0,0,4
"3737",0,0,0,0,0,0,NA
"3738",0,0,0,1,0,0,4
"3739",0,0,0,1,1,0,5
"3740",0,1,1,0,0,0,3
"3741",0,0,0,0,1,0,5
"3742",0,0,0,1,1,0,4
"3743",0,0,0,0,0,0,NA
"3744",0,0,0,1,1,0,4
"3745",0,0,1,0,0,0,3
"3746",0,0,0,1,0,0,4
"3747",0,0,0,0,1,1,5
"3748",0,0,0,1,1,0,4
"3749",1,0,0,0,0,0,1
"3750",0,0,0,1,0,0,4
"3751",0,0,0,1,1,0,4
"3752",0,0,0,1,1,0,5
"3753",1,1,0,0,0,0,1
"3754",0,0,0,1,1,0,4
"3755",0,0,0,0,1,0,5
"3756",0,0,0,1,0,0,4
"3757",0,0,0,1,1,1,5
"3758",0,0,1,1,1,1,4
"3759",0,0,0,1,1,0,5
"3760",0,0,0,1,1,0,4
"3761",0,0,0,0,1,0,5
"3762",0,1,1,0,0,0,NA
"3763",0,0,0,0,1,0,5
"3764",0,0,0,1,1,0,5
"3765",1,0,0,1,0,0,4
"3766",0,0,0,0,0,1,6
"3767",0,0,0,0,0,0,NA
"3768",0,0,0,0,0,0,NA
"3769",0,0,0,0,0,1,6
"3770",0,0,0,0,0,0,NA
"3771",0,0,1,0,0,0,3
"3772",0,0,0,1,1,0,5
"3773",0,0,0,0,1,0,5
"3774",0,0,0,0,1,0,5
"3775",0,0,0,1,1,0,4
"3776",0,0,0,0,0,0,NA
"3777",1,1,1,1,1,0,5
"3778",0,0,0,0,1,0,5
"3779",0,0,0,0,1,0,5
"3780",0,1,1,1,1,0,5
"3781",0,0,0,1,0,0,4
"3782",0,0,0,0,0,0,NA
"3783",0,0,0,1,1,0,4
"3784",0,0,0,0,0,0,NA
"3785",0,0,0,1,1,1,5
"3786",0,0,0,0,1,0,5
"3787",0,0,0,0,1,0,3
"3788",0,0,0,1,1,0,4
"3789",0,0,0,1,0,0,4
"3790",0,0,0,1,1,0,4
"3791",0,0,0,1,1,0,5
"3792",0,0,0,0,0,1,6
"3793",0,0,0,0,1,0,5
"3794",0,0,0,1,1,0,5
"3795",0,0,0,1,1,0,5
"3796",0,0,0,0,0,0,NA
"3797",0,0,0,0,0,0,NA
"3798",0,0,0,1,1,0,4
"3799",0,0,1,0,1,0,5
"3800",0,0,0,1,0,0,4
"3801",0,0,0,0,0,0,NA
"3802",0,0,0,0,1,0,5
"3803",0,0,0,0,0,0,NA
"3804",0,0,0,0,0,0,NA
"3805",0,0,0,1,1,0,4
"3806",0,0,0,1,1,0,5
"3807",0,0,0,1,1,0,5
"3808",0,0,0,1,0,0,4
"3809",1,0,1,1,0,0,4
"3810",0,0,0,1,0,0,4
"3811",0,0,0,0,0,0,NA
"3812",0,0,0,1,1,0,4
"3813",0,0,0,0,0,0,NA
"3814",0,0,0,1,1,0,5
"3815",0,0,0,0,0,0,NA
"3816",0,0,0,1,1,0,4
"3817",0,0,0,1,0,1,5
"3818",0,1,0,0,0,0,2
"3819",0,0,0,0,0,0,NA
"3820",0,0,0,0,0,0,NA
"3821",0,0,0,1,0,0,4
"3822",0,0,0,1,0,0,4
"3823",0,0,0,0,1,1,5
"3824",0,0,0,0,1,0,5
"3825",0,0,0,0,0,0,NA
"3826",0,0,0,1,0,0,4
"3827",0,0,0,0,1,1,6
"3828",0,1,0,1,1,0,5
"3829",0,0,0,1,1,0,5
"3830",0,0,0,1,1,0,4
"3831",0,0,0,1,1,1,4
"3832",0,0,0,0,0,0,NA
"3833",0,0,1,1,1,1,5
"3834",0,0,0,1,0,1,6
"3835",0,0,1,1,0,0,3
"3836",0,0,0,1,1,0,4
"3837",0,0,0,1,1,0,5
"3838",0,0,0,0,0,0,NA
"3839",0,0,0,0,1,1,5
"3840",0,1,1,1,1,0,4
"3841",0,1,0,0,0,0,2
"3842",0,0,0,0,0,1,6
"3843",0,0,0,1,1,0,4
"3844",0,0,1,0,0,0,3
"3845",0,0,0,1,1,1,5
"3846",0,0,0,0,0,0,NA
"3847",0,0,0,0,0,0,NA
"3848",0,0,0,1,1,0,5
"3849",0,0,0,1,1,0,5
"3850",1,0,0,0,0,0,1
"3851",0,0,0,1,0,0,4
"3852",0,0,0,1,1,0,5
"3853",0,0,1,1,0,0,3
"3854",0,0,0,0,0,1,6
"3855",0,0,0,1,1,0,5
"3856",0,0,0,1,1,0,5
