"","num_cpan_modules_handed_over","provided_bug_report_for_perl_interpreter","provided_code_to_fix_bug_perl_interpreter","provided_code_to_add_feature_to_perl_interpreter","provided_bug_report_for_CPAN_module","provided_code_to_fix_bug_CPAN_module","provided_code_to_add_feature_to_CPAN_module"
"2849",1,1,1,1,3,3,3
"2850",1,1,1,1,1,1,1
"2851",NA,NA,NA,NA,NA,NA,NA
"2852",NA,NA,NA,NA,NA,NA,NA
"2853",1,1,1,1,3,3,1
"2854",NA,NA,NA,NA,NA,NA,NA
"2855",1,1,1,1,1,1,1
"2856",1,1,1,1,1,1,1
"2857",1,1,1,1,1,1,1
"2858",1,1,1,1,1,1,1
"2859",1,1,1,1,3,3,1
"2860",2,4,4,4,4,4,3
"2861",1,2,1,1,3,3,3
"2862",NA,NA,NA,NA,NA,NA,NA
"2863",1,1,1,1,1,1,1
"2864",1,1,1,1,2,1,1
"2865",1,1,1,1,1,1,1
"2866",1,1,1,1,2,1,1
"2867",1,3,2,1,3,3,3
"2868",1,1,1,1,2,1,1
"2869",1,1,1,1,1,1,1
"2870",NA,NA,NA,NA,NA,NA,NA
"2871",1,1,1,1,3,3,3
"2872",1,1,1,1,1,1,1
"2873",1,1,1,1,1,1,1
"2874",1,1,1,1,3,1,1
"2875",1,1,1,1,1,1,1
"2876",1,1,1,1,2,2,1
"2877",1,1,1,1,1,1,1
"2878",1,1,1,1,1,1,1
"2879",4,1,1,1,3,3,2
"2880",1,1,1,1,1,1,1
"2881",1,NA,NA,NA,NA,NA,NA
"2882",1,1,1,1,3,3,3
"2883",1,1,1,1,1,1,1
"2884",1,1,1,1,1,1,1
"2885",1,1,1,1,3,3,2
"2886",NA,NA,NA,NA,NA,NA,NA
"2887",1,1,1,1,1,1,1
"2888",1,1,1,1,2,2,1
"2889",1,1,1,1,1,1,1
"2890",1,1,1,1,1,1,1
"2891",1,2,1,1,2,1,1
"2892",1,1,1,1,3,2,2
"2893",1,1,1,1,3,3,1
"2894",1,1,1,1,1,1,1
"2895",2,1,1,1,3,3,3
"2896",NA,NA,NA,NA,NA,NA,NA
"2897",NA,NA,NA,NA,NA,NA,NA
"2898",1,1,1,1,1,1,1
"2899",1,1,1,1,1,1,1
"2900",1,2,1,1,3,3,3
"2901",1,1,1,1,3,1,1
"2902",NA,NA,NA,NA,NA,NA,NA
"2903",NA,NA,NA,NA,NA,NA,NA
"2904",1,1,1,1,2,2,1
"2905",1,2,1,1,3,3,3
"2906",1,1,1,1,1,1,1
"2907",1,1,1,1,1,1,1
"2908",1,1,1,1,1,1,1
"2909",1,1,1,1,1,1,1
"2910",1,1,1,1,3,3,1
"2911",1,1,1,1,1,1,1
"2912",1,1,1,1,2,2,1
"2913",3,1,1,1,1,1,1
"2914",1,1,1,1,1,1,1
"2915",1,1,1,1,1,1,1
"2916",1,2,1,1,1,1,1
"2917",1,1,1,1,1,1,1
"2918",1,NA,NA,NA,3,NA,NA
"2919",1,1,1,1,3,3,3
"2920",1,1,1,1,3,3,3
"2921",1,1,1,1,1,1,1
"2922",4,3,1,1,3,2,2
"2923",1,1,1,1,1,1,1
"2924",1,1,1,1,1,1,1
"2925",1,1,1,1,1,2,1
"2926",1,1,1,1,1,1,1
"2927",1,1,1,1,4,4,3
"2928",1,1,1,1,3,1,1
"2929",NA,2,1,1,3,2,1
"2930",1,1,1,1,2,1,1
"2931",1,1,1,1,3,3,2
"2932",NA,NA,NA,NA,NA,NA,NA
"2933",2,1,1,1,1,1,1
"2934",1,1,1,1,3,3,3
"2935",NA,NA,NA,NA,NA,NA,NA
"2936",1,1,1,1,1,1,1
"2937",NA,NA,NA,NA,NA,NA,NA
"2938",1,1,1,1,1,1,1
"2939",NA,NA,NA,NA,NA,NA,NA
"2940",1,1,1,1,1,1,1
"2941",NA,NA,NA,NA,NA,NA,NA
"2942",1,1,1,1,3,2,1
"2943",1,1,1,1,1,1,1
"2944",NA,NA,NA,NA,NA,NA,NA
"2945",NA,NA,NA,NA,NA,NA,NA
"2946",1,1,1,1,1,1,1
"2947",1,1,1,1,3,3,3
"2948",1,1,1,1,1,1,1
"2949",1,1,1,1,1,1,1
"2950",1,1,1,1,1,1,1
"2951",1,1,1,1,3,3,3
"2952",1,1,1,1,3,2,2
"2953",1,1,1,1,1,1,1
"2954",1,2,1,1,2,2,2
"2955",1,2,2,1,3,3,1
"2956",1,1,1,1,1,1,1
"2957",NA,NA,NA,NA,NA,NA,NA
"2958",NA,NA,NA,NA,NA,NA,NA
"2959",NA,NA,NA,NA,NA,NA,NA
"2960",1,1,1,1,1,1,1
"2961",NA,NA,NA,NA,NA,NA,NA
"2962",1,1,1,1,2,2,1
"2963",NA,NA,NA,NA,NA,NA,NA
"2964",NA,NA,NA,NA,NA,NA,NA
"2965",1,1,1,1,2,2,1
"2966",1,1,1,1,3,2,1
"2967",1,1,1,1,1,1,1
"2968",1,1,1,1,3,2,2
"2969",1,1,1,1,1,1,1
"2970",1,1,1,1,3,1,1
"2971",NA,NA,NA,NA,NA,NA,NA
"2972",NA,NA,NA,NA,NA,NA,NA
"2973",NA,NA,NA,NA,NA,NA,NA
"2974",NA,NA,NA,NA,NA,NA,NA
"2975",1,3,1,1,3,3,1
"2976",1,1,1,1,1,1,1
"2977",1,1,1,1,1,1,1
"2978",1,1,1,1,1,1,1
"2979",NA,NA,NA,NA,NA,NA,NA
"2980",1,1,1,1,3,3,3
"2981",1,1,1,1,1,1,1
"2982",1,1,1,1,3,3,2
"2983",1,1,1,1,1,1,1
"2984",1,1,1,1,1,1,1
"2985",1,1,1,1,1,1,1
"2986",1,2,1,1,2,1,1
"2987",1,1,1,1,1,1,1
"2988",1,2,2,2,1,2,1
"2989",1,1,1,1,1,1,1
"2990",1,2,1,1,4,3,3
"2991",1,1,1,1,4,3,3
"2992",1,1,1,1,1,1,1
"2993",NA,NA,NA,NA,NA,NA,NA
"2994",1,1,1,1,2,1,1
"2995",1,1,1,1,1,1,1
"2996",1,1,1,1,1,1,1
"2997",1,1,1,1,1,1,1
"2998",1,1,1,1,1,1,1
"2999",1,NA,NA,NA,3,3,NA
"3000",NA,NA,NA,NA,NA,NA,NA
"3001",NA,NA,NA,NA,NA,NA,NA
"3002",NA,NA,NA,NA,NA,NA,NA
"3003",1,3,3,1,4,4,4
"3004",NA,NA,NA,NA,NA,NA,NA
"3005",1,1,1,1,1,1,1
"3006",1,1,1,1,1,1,1
"3007",NA,NA,NA,NA,NA,NA,NA
"3008",1,1,1,1,3,3,3
"3009",1,1,1,1,3,2,1
"3010",NA,NA,NA,NA,NA,NA,NA
"3011",1,1,1,1,1,NA,1
"3012",1,1,1,1,3,2,1
"3013",NA,NA,NA,NA,NA,NA,NA
"3014",1,1,1,1,1,1,1
"3015",1,1,1,1,1,1,1
"3016",1,1,1,1,1,1,1
"3017",1,1,1,1,1,1,1
"3018",2,3,3,3,3,3,3
"3019",1,1,1,1,3,3,3
"3020",NA,NA,NA,NA,NA,NA,NA
"3021",1,1,1,1,2,1,1
"3022",1,1,1,1,1,1,1
"3023",NA,NA,NA,NA,NA,NA,NA
"3024",1,1,1,1,1,1,1
"3025",1,1,1,1,1,1,1
"3026",1,1,1,1,1,1,1
"3027",1,1,1,1,1,1,1
"3028",1,1,1,1,2,1,1
"3029",1,1,1,1,3,1,1
"3030",1,1,1,1,1,1,1
"3031",1,1,1,1,1,1,1
"3032",NA,NA,NA,NA,NA,NA,NA
"3033",1,1,1,1,1,1,1
"3034",1,2,2,1,3,2,1
"3035",NA,NA,NA,NA,NA,NA,NA
"3036",1,1,1,1,2,1,1
"3037",1,1,1,1,3,3,2
"3038",1,1,1,1,2,1,1
"3039",1,1,1,1,1,1,1
"3040",1,1,1,1,2,2,2
"3041",1,1,1,1,3,3,3
"3042",NA,NA,NA,NA,NA,NA,NA
"3043",2,3,3,3,3,3,3
"3044",1,1,1,1,3,3,1
"3045",1,1,1,1,1,1,1
"3046",1,1,1,1,3,2,1
"3047",1,1,1,1,3,2,1
"3048",NA,1,1,1,1,3,3
"3049",1,1,1,1,1,1,1
"3050",1,1,1,1,1,1,1
"3051",1,3,1,1,3,3,3
"3052",1,1,1,2,1,3,3
"3053",1,1,1,1,2,1,1
"3054",NA,NA,NA,NA,NA,NA,NA
"3055",1,1,1,1,3,3,3
"3056",1,1,1,1,1,1,1
"3057",NA,NA,NA,NA,NA,NA,NA
"3058",2,1,1,1,3,3,3
"3059",NA,1,1,1,2,1,2
"3060",NA,NA,NA,NA,NA,NA,NA
"3061",1,1,1,1,2,2,2
"3062",1,1,1,1,1,1,1
"3063",1,1,1,1,1,1,1
"3064",1,3,1,1,3,3,3
"3065",NA,NA,NA,NA,NA,NA,NA
"3066",NA,NA,NA,NA,NA,NA,NA
"3067",2,3,3,3,3,3,3
"3068",1,1,1,1,1,2,2
"3069",2,2,1,1,4,3,3
"3070",NA,NA,NA,NA,NA,NA,NA
"3071",1,1,1,1,3,3,3
"3072",1,1,1,1,1,1,1
"3073",1,1,1,1,3,1,1
"3074",1,1,1,1,1,1,1
"3075",NA,NA,NA,NA,NA,NA,NA
"3076",2,2,1,1,3,3,1
"3077",1,1,1,1,3,2,1
"3078",1,1,1,1,1,1,1
"3079",1,2,2,1,3,3,3
"3080",1,1,1,1,3,3,1
"3081",NA,NA,NA,NA,NA,NA,NA
"3082",NA,NA,NA,NA,NA,NA,NA
"3083",1,1,1,1,3,3,3
"3084",NA,NA,NA,NA,NA,NA,NA
"3085",1,1,1,1,1,1,1
"3086",1,1,1,1,1,1,1
"3087",1,1,1,1,1,1,1
"3088",1,1,1,1,1,1,1
"3089",NA,NA,NA,NA,NA,NA,NA
"3090",1,1,1,1,1,1,1
"3091",1,1,1,1,2,1,1
"3092",1,1,1,1,1,1,1
"3093",1,1,1,1,1,2,1
"3094",1,1,1,1,1,1,1
"3095",1,1,1,1,1,1,1
"3096",NA,NA,NA,NA,NA,NA,NA
"3097",NA,NA,NA,NA,NA,NA,NA
"3098",1,1,1,1,1,1,1
"3099",1,1,1,1,3,3,3
"3100",1,1,1,1,1,1,2
"3101",1,1,1,1,1,1,1
"3102",1,3,3,3,3,3,3
"3103",1,1,1,1,1,1,1
"3104",1,1,1,1,1,1,1
"3105",NA,NA,NA,NA,NA,NA,NA
"3106",2,1,1,1,3,3,3
"3107",NA,NA,NA,NA,NA,NA,NA
"3108",1,1,1,1,1,1,1
"3109",1,1,1,1,1,1,1
"3110",1,1,1,1,1,1,1
"3111",1,1,1,1,1,1,1
"3112",1,1,1,1,3,3,3
"3113",1,1,1,1,1,1,1
"3114",1,1,1,1,3,3,1
"3115",1,1,1,1,1,1,1
"3116",1,1,1,1,NA,1,1
"3117",NA,NA,NA,NA,NA,NA,NA
"3118",1,2,2,1,3,3,3
"3119",NA,NA,NA,NA,NA,NA,NA
"3120",NA,NA,NA,NA,NA,NA,NA
"3121",1,1,1,1,3,3,3
"3122",1,1,1,1,1,1,1
"3123",1,1,1,1,3,1,1
"3124",1,1,1,1,3,3,3
"3125",1,1,1,1,2,2,1
"3126",1,1,1,1,1,1,1
"3127",2,1,1,1,3,3,1
"3128",NA,NA,NA,NA,NA,NA,NA
"3129",NA,NA,NA,NA,NA,NA,NA
"3130",1,1,1,1,3,3,3
"3131",1,1,1,1,1,1,1
"3132",NA,NA,NA,NA,NA,NA,NA
"3133",1,1,1,1,1,1,1
"3134",NA,NA,NA,NA,NA,NA,NA
"3135",1,1,1,1,2,2,2
"3136",1,1,1,1,3,2,1
"3137",1,1,1,1,1,1,1
"3138",NA,NA,NA,NA,NA,NA,NA
"3139",1,1,1,1,1,1,1
"3140",NA,NA,NA,NA,NA,NA,NA
"3141",2,2,1,1,3,3,4
"3142",2,1,1,1,3,3,3
"3143",1,2,1,1,2,1,1
"3144",1,1,1,1,3,3,1
"3145",NA,1,1,1,1,1,1
"3146",NA,NA,NA,NA,NA,NA,NA
"3147",1,1,1,1,3,3,1
"3148",1,1,1,1,3,3,2
"3149",1,1,1,1,1,1,1
"3150",NA,NA,NA,NA,NA,NA,NA
"3151",1,1,1,1,3,3,3
"3152",1,1,1,1,1,1,1
"3153",1,1,1,1,1,1,1
"3154",NA,NA,NA,NA,NA,NA,NA
"3155",3,1,1,1,3,3,1
"3156",NA,NA,NA,NA,NA,NA,NA
"3157",1,1,1,1,1,1,1
"3158",1,1,1,1,1,1,1
"3159",1,1,1,1,1,1,1
"3160",1,1,1,1,1,1,1
"3161",NA,NA,NA,NA,NA,NA,NA
"3162",NA,NA,NA,NA,NA,NA,NA
"3163",1,1,1,1,1,1,1
"3164",NA,NA,NA,NA,NA,NA,NA
"3165",1,1,1,1,1,1,1
"3166",1,1,1,1,1,1,1
"3167",NA,NA,NA,NA,NA,NA,NA
"3168",1,1,1,1,3,3,3
"3169",NA,NA,NA,NA,NA,NA,NA
"3170",1,1,1,1,1,1,1
"3171",2,1,1,1,3,3,3
"3172",NA,NA,NA,NA,NA,NA,NA
"3173",NA,NA,NA,NA,NA,NA,NA
"3174",1,1,1,1,1,1,1
"3175",NA,NA,NA,NA,NA,NA,NA
"3176",1,1,1,1,3,2,2
"3177",1,1,1,1,3,3,2
"3178",NA,NA,NA,NA,NA,NA,NA
"3179",1,1,1,1,1,1,1
"3180",1,1,1,2,4,3,1
"3181",1,1,1,1,1,1,1
"3182",1,1,1,1,1,1,1
"3183",1,1,1,1,1,1,1
"3184",1,1,1,1,1,1,1
"3185",NA,NA,NA,NA,NA,NA,NA
"3186",1,1,1,1,1,1,1
"3187",1,2,1,1,3,2,2
"3188",1,1,1,1,3,2,1
"3189",1,1,1,1,2,1,1
"3190",1,1,1,1,3,3,3
"3191",NA,NA,NA,NA,NA,NA,NA
"3192",1,1,1,1,1,1,1
"3193",1,1,1,1,3,2,1
"3194",1,1,1,1,1,1,1
"3195",1,1,1,1,1,1,1
"3196",1,1,1,1,2,1,2
"3197",NA,NA,NA,NA,NA,NA,NA
"3198",NA,NA,NA,NA,NA,NA,NA
"3199",1,1,1,3,NA,3,3
"3200",1,1,1,1,1,1,1
"3201",1,1,1,1,1,1,1
"3202",1,1,1,1,1,1,1
"3203",1,1,1,1,1,1,1
"3204",1,1,1,1,1,1,1
"3205",1,2,1,1,2,1,1
"3206",2,1,1,2,3,3,3
"3207",NA,NA,NA,NA,NA,NA,NA
"3208",1,1,1,1,1,1,1
"3209",1,1,1,1,1,1,1
"3210",1,1,1,1,1,1,1
"3211",1,1,1,1,1,1,1
"3212",NA,NA,NA,NA,NA,NA,NA
"3213",1,3,3,1,3,3,3
"3214",1,1,1,1,1,3,3
"3215",NA,NA,NA,NA,NA,NA,NA
"3216",2,1,1,1,1,1,1
"3217",1,1,1,1,1,1,1
"3218",1,1,1,1,1,1,1
"3219",NA,NA,NA,NA,NA,NA,NA
"3220",NA,NA,NA,NA,NA,NA,NA
"3221",1,1,1,1,2,3,3
"3222",1,1,1,1,1,1,1
"3223",NA,NA,NA,NA,NA,NA,NA
"3224",1,1,1,NA,3,2,1
"3225",1,1,1,1,1,1,1
"3226",1,1,1,2,1,2,1
"3227",NA,NA,NA,NA,NA,NA,NA
"3228",NA,NA,NA,NA,NA,NA,NA
"3229",NA,NA,NA,NA,NA,NA,NA
"3230",1,2,2,2,3,3,1
"3231",1,1,1,1,1,1,1
"3232",1,1,1,1,2,2,2
"3233",NA,NA,NA,NA,NA,NA,NA
"3234",NA,NA,NA,NA,NA,NA,NA
"3235",1,1,1,1,1,1,1
"3236",1,1,1,1,2,2,1
"3237",1,1,1,1,1,1,1
"3238",1,1,1,1,2,1,1
"3239",NA,NA,NA,NA,NA,NA,NA
"3240",1,1,1,1,1,1,1
"3241",1,1,1,1,1,1,1
"3242",1,1,1,1,1,1,1
"3243",3,1,1,1,1,1,3
"3244",1,1,1,1,1,1,1
"3245",1,3,1,1,3,1,2
"3246",1,1,1,1,2,1,1
"3247",1,1,1,1,2,1,1
"3248",NA,NA,NA,NA,NA,NA,NA
"3249",NA,1,1,1,1,3,3
"3250",1,1,1,1,3,3,2
"3251",1,1,1,1,2,2,1
"3252",1,1,1,1,4,3,3
"3253",1,1,1,1,3,3,1
"3254",NA,NA,NA,NA,NA,NA,NA
"3255",NA,NA,NA,NA,NA,NA,NA
"3256",1,1,1,1,1,1,1
"3257",1,2,1,1,3,2,1
"3258",1,1,1,1,1,1,1
"3259",NA,NA,NA,NA,NA,NA,NA
"3260",1,2,2,2,3,3,3
"3261",1,1,1,1,1,1,1
"3262",1,1,1,1,2,2,3
"3263",1,2,1,1,4,3,2
"3264",1,1,1,1,1,1,1
"3265",1,3,1,1,4,3,2
"3266",1,1,1,1,3,2,1
"3267",1,1,1,1,3,1,1
"3268",1,1,1,1,1,1,2
"3269",1,2,1,1,3,1,1
"3270",NA,NA,NA,NA,NA,NA,NA
"3271",NA,NA,NA,NA,NA,NA,NA
"3272",1,1,1,1,3,NA,1
"3273",2,2,1,2,4,3,2
"3274",NA,NA,NA,NA,NA,NA,NA
"3275",1,1,1,1,3,1,1
"3276",1,1,1,1,2,1,1
"3277",1,1,1,1,3,2,1
"3278",1,1,1,1,1,1,1
"3279",1,1,1,1,3,3,1
"3280",1,1,1,1,1,1,1
"3281",1,1,1,1,2,1,1
"3282",NA,NA,NA,NA,NA,NA,NA
"3283",NA,NA,NA,NA,NA,NA,NA
"3284",2,1,1,1,1,1,1
"3285",1,1,1,1,3,1,1
"3286",1,1,1,1,1,1,1
"3287",1,1,1,1,3,1,1
"3288",NA,NA,NA,NA,NA,NA,NA
"3289",1,1,1,1,1,1,1
"3290",1,1,1,1,3,2,1
"3291",1,1,1,1,3,2,1
"3292",1,NA,NA,NA,NA,NA,NA
"3293",1,1,1,1,1,1,1
"3294",1,1,1,1,4,3,3
"3295",1,1,1,1,3,3,3
"3296",NA,NA,NA,NA,NA,NA,NA
"3297",2,2,1,1,4,4,4
"3298",1,1,1,1,1,1,1
"3299",1,1,1,1,1,1,1
"3300",NA,NA,NA,NA,NA,NA,NA
"3301",1,1,1,1,2,3,2
"3302",1,1,1,1,3,2,3
"3303",1,2,1,1,3,1,1
"3304",NA,NA,NA,NA,NA,NA,NA
"3305",1,1,1,1,3,2,1
"3306",1,1,1,1,3,2,3
"3307",1,1,1,1,1,1,1
"3308",2,3,3,1,2,3,2
"3309",1,1,1,1,3,3,3
"3310",1,1,1,1,1,1,1
"3311",1,1,1,1,1,1,1
"3312",NA,NA,NA,NA,NA,NA,NA
"3313",1,1,1,1,1,1,1
"3314",NA,NA,NA,NA,NA,NA,NA
"3315",1,1,1,1,3,3,2
"3316",1,1,1,1,1,1,1
"3317",1,1,1,1,1,1,1
"3318",1,1,1,1,1,1,1
"3319",1,1,1,1,1,1,NA
"3320",NA,NA,NA,NA,NA,NA,NA
"3321",1,1,1,1,1,1,1
"3322",2,2,2,2,4,3,3
"3323",1,1,1,1,1,1,1
"3324",1,1,1,1,1,1,1
"3325",1,1,1,1,1,1,1
"3326",1,2,2,1,3,3,1
"3327",NA,NA,NA,NA,NA,NA,NA
"3328",1,1,1,1,1,1,1
"3329",1,3,3,1,4,4,3
"3330",NA,NA,NA,NA,NA,NA,NA
"3331",1,1,1,1,1,1,1
"3332",1,1,1,1,1,1,1
"3333",NA,NA,NA,NA,NA,NA,NA
"3334",NA,NA,NA,NA,NA,NA,NA
"3335",1,1,1,1,3,3,3
"3336",1,1,1,1,1,1,1
"3337",1,1,1,1,1,1,1
"3338",1,2,1,1,3,3,3
"3339",NA,NA,NA,NA,NA,NA,NA
"3340",NA,NA,NA,NA,NA,NA,NA
"3341",1,1,1,1,1,1,1
"3342",1,1,1,1,1,1,1
"3343",NA,NA,NA,NA,NA,NA,NA
"3344",NA,NA,NA,NA,NA,NA,NA
"3345",1,1,1,1,1,1,1
"3346",1,1,1,1,1,3,3
"3347",1,1,1,1,1,1,1
"3348",1,1,1,1,1,1,1
"3349",1,1,1,1,1,1,1
"3350",NA,NA,NA,NA,NA,NA,NA
"3351",1,1,1,1,3,1,1
"3352",1,1,1,1,1,1,1
"3353",2,1,1,1,1,2,2
"3354",NA,NA,NA,NA,NA,NA,NA
"3355",1,1,1,1,2,3,1
"3356",1,1,1,1,2,2,1
"3357",1,1,1,1,3,3,2
"3358",1,1,1,1,1,1,1
"3359",NA,NA,NA,NA,NA,NA,NA
"3360",NA,NA,NA,NA,NA,NA,NA
"3361",2,2,1,1,3,2,1
"3362",1,2,1,1,3,3,3
"3363",NA,NA,NA,NA,NA,NA,NA
"3364",1,1,1,1,2,1,1
"3365",1,1,1,1,3,1,1
"3366",1,3,2,1,3,3,4
"3367",NA,NA,NA,NA,NA,NA,NA
"3368",1,1,1,1,1,1,2
"3369",NA,NA,NA,NA,NA,NA,NA
"3370",1,1,1,1,3,3,2
"3371",1,1,1,1,1,1,1
"3372",1,1,1,1,1,1,1
"3373",1,1,1,1,1,1,1
"3374",1,1,1,1,2,2,1
"3375",1,2,1,1,3,3,1
"3376",NA,NA,NA,NA,NA,NA,NA
"3377",1,4,4,4,3,3,3
"3378",1,1,1,1,3,2,3
"3379",1,1,1,1,1,1,1
"3380",1,1,1,1,1,1,1
"3381",1,1,1,1,3,3,1
"3382",NA,NA,NA,NA,NA,NA,NA
"3383",1,2,1,1,3,3,3
"3384",1,1,1,1,4,3,3
"3385",1,1,1,1,1,1,1
"3386",NA,NA,NA,NA,NA,NA,NA
"3387",1,1,1,1,3,3,1
"3388",NA,NA,NA,NA,NA,NA,NA
"3389",1,2,1,1,4,4,3
"3390",1,1,1,1,1,1,1
"3391",NA,NA,NA,NA,NA,NA,NA
"3392",NA,NA,NA,NA,NA,NA,NA
"3393",1,1,1,1,1,1,1
"3394",1,1,1,1,2,3,3
"3395",1,1,1,1,3,2,1
"3396",1,1,1,1,1,1,1
"3397",NA,NA,NA,NA,NA,NA,NA
"3398",1,1,1,1,1,1,1
"3399",1,1,1,1,3,3,1
"3400",1,1,1,1,2,2,1
"3401",NA,NA,NA,NA,NA,NA,NA
"3402",1,1,1,1,3,3,3
"3403",NA,NA,NA,NA,NA,NA,NA
"3404",1,1,1,1,4,4,4
"3405",1,1,1,1,2,2,1
"3406",NA,NA,NA,NA,NA,NA,NA
"3407",NA,NA,NA,NA,NA,NA,NA
"3408",1,1,1,1,3,1,1
"3409",1,1,1,1,3,1,2
"3410",1,1,1,1,1,1,1
"3411",1,1,1,1,1,1,1
"3412",1,1,1,1,3,1,1
"3413",1,1,1,1,1,1,1
"3414",1,1,1,1,3,3,2
"3415",1,1,1,1,1,1,1
"3416",1,1,1,1,1,1,1
"3417",1,1,1,1,1,1,1
"3418",1,1,1,1,3,2,1
"3419",1,1,1,1,1,1,1
"3420",NA,1,1,1,1,1,1
"3421",1,1,1,1,1,1,1
"3422",1,1,1,1,1,1,1
"3423",1,1,1,1,2,1,1
"3424",NA,NA,NA,NA,NA,NA,NA
"3425",NA,NA,NA,NA,NA,NA,NA
"3426",1,1,1,1,4,3,3
"3427",NA,NA,NA,NA,NA,NA,NA
"3428",1,1,1,1,3,1,3
"3429",1,1,1,1,1,1,1
"3430",4,3,3,2,4,4,4
"3431",NA,NA,NA,NA,NA,NA,NA
"3432",1,1,1,1,3,3,3
"3433",1,1,1,1,3,2,1
"3434",NA,NA,NA,NA,NA,NA,NA
"3435",1,1,1,1,1,1,1
"3436",1,1,1,1,3,1,1
"3437",1,1,1,1,1,1,1
"3438",1,1,1,1,3,3,3
"3439",1,1,1,1,3,1,1
"3440",1,1,1,1,3,3,3
"3441",1,1,1,1,1,1,1
"3442",1,1,1,1,1,1,1
"3443",1,1,1,1,4,3,3
"3444",NA,NA,NA,NA,NA,NA,NA
"3445",1,1,1,1,1,1,1
"3446",NA,NA,NA,NA,NA,NA,NA
"3447",1,1,1,1,1,1,1
"3448",1,1,1,1,1,1,1
"3449",NA,NA,NA,NA,NA,NA,NA
"3450",1,1,1,1,3,1,1
"3451",NA,NA,NA,NA,NA,NA,NA
"3452",1,1,1,1,3,1,1
"3453",1,1,1,1,4,3,2
"3454",1,1,1,1,2,2,1
"3455",1,2,1,1,3,3,1
"3456",NA,NA,NA,NA,NA,NA,NA
"3457",1,1,1,1,1,1,1
"3458",1,1,1,1,3,3,3
"3459",1,3,1,1,2,2,1
"3460",2,3,1,1,3,3,3
"3461",NA,NA,NA,NA,NA,NA,NA
"3462",1,1,1,1,1,1,1
"3463",1,1,1,1,1,1,1
"3464",1,NA,NA,NA,NA,NA,NA
"3465",NA,NA,NA,NA,NA,NA,NA
"3466",1,1,1,1,1,1,1
"3467",1,1,1,1,1,1,1
"3468",1,1,1,1,1,1,1
"3469",1,1,1,1,3,1,1
"3470",1,1,1,1,3,3,3
"3471",1,1,1,1,3,3,2
"3472",1,1,1,1,1,1,1
"3473",1,1,1,1,4,4,1
"3474",NA,NA,NA,NA,NA,NA,NA
"3475",1,1,1,1,3,3,3
"3476",1,1,1,1,1,1,1
"3477",NA,NA,NA,NA,NA,NA,NA
"3478",1,1,1,1,3,1,1
"3479",1,1,1,1,1,1,1
"3480",1,1,1,1,3,3,3
"3481",1,1,1,1,1,1,1
"3482",1,3,2,1,4,4,3
"3483",NA,NA,NA,NA,NA,NA,NA
"3484",1,1,1,1,1,1,1
"3485",1,1,1,1,1,1,1
"3486",1,1,1,1,1,1,1
"3487",1,1,1,1,1,1,NA
"3488",1,1,1,1,2,2,2
"3489",1,1,1,1,3,3,3
"3490",NA,NA,NA,NA,NA,NA,NA
"3491",1,1,1,1,3,2,1
"3492",1,1,1,1,3,3,1
"3493",NA,NA,NA,NA,NA,NA,NA
"3494",2,1,1,1,1,1,1
"3495",NA,NA,NA,NA,NA,NA,NA
"3496",1,1,1,1,1,1,1
"3497",1,1,1,1,2,1,1
"3498",NA,NA,NA,NA,NA,NA,NA
"3499",NA,NA,NA,NA,NA,NA,NA
"3500",NA,NA,NA,NA,NA,NA,NA
"3501",NA,NA,NA,NA,NA,NA,NA
"3502",2,NA,NA,NA,NA,NA,NA
"3503",1,1,1,1,1,1,1
"3504",1,1,1,1,1,1,1
"3505",1,1,1,1,3,3,1
"3506",1,1,1,1,2,2,1
"3507",1,1,1,NA,3,3,3
"3508",2,2,2,1,3,3,3
"3509",1,1,1,1,2,1,1
"3510",2,4,4,4,3,3,3
"3511",1,1,1,1,4,4,4
"3512",NA,NA,NA,NA,NA,NA,NA
"3513",NA,NA,NA,NA,NA,NA,NA
"3514",1,1,1,1,1,1,1
"3515",1,1,1,1,1,1,1
"3516",1,1,1,1,3,3,3
"3517",1,2,1,1,3,2,1
"3518",NA,NA,NA,NA,NA,NA,NA
"3519",1,1,1,1,NA,1,1
"3520",NA,NA,NA,NA,NA,NA,NA
"3521",1,1,1,1,1,1,1
"3522",1,1,1,1,1,1,1
"3523",1,1,1,1,3,3,1
"3524",1,1,1,1,3,1,1
"3525",NA,NA,NA,NA,NA,NA,NA
"3526",1,1,1,1,3,3,3
"3527",1,1,1,1,1,1,1
"3528",1,1,1,1,1,1,1
"3529",NA,NA,NA,NA,NA,NA,NA
"3530",1,1,1,1,1,1,1
"3531",NA,NA,NA,NA,NA,NA,NA
"3532",1,1,1,1,3,1,1
"3533",NA,NA,NA,NA,NA,NA,NA
"3534",NA,NA,NA,NA,NA,NA,NA
"3535",2,2,1,1,3,3,3
"3536",1,1,1,1,1,1,1
"3537",1,1,1,1,3,3,3
"3538",NA,NA,NA,NA,NA,NA,NA
"3539",1,1,1,1,2,1,1
"3540",NA,NA,NA,NA,NA,NA,NA
"3541",1,3,2,1,3,3,1
"3542",1,1,1,1,3,3,2
"3543",1,1,1,1,3,3,1
"3544",NA,NA,NA,NA,NA,NA,NA
"3545",1,1,1,1,1,1,1
"3546",1,1,1,1,3,3,3
"3547",2,1,1,1,3,3,3
"3548",1,1,1,1,3,3,3
"3549",1,1,1,1,1,1,1
